Date/Time,Year,Month,Day,Time,Temp (°C)
10/03/2019 13:00,2019,3,10,13:00,3.3
10/03/2019 14:00,2019,3,10,14:00,3.2
10/03/2019 15:00,2019,3,10,15:00,2.3
10/03/2019 16:00,2019,3,10,16:00,1.9
10/03/2019 17:00,2019,3,10,17:00,1.8
10/03/2019 18:00,2019,3,10,18:00,3
10/03/2019 19:00,2019,3,10,19:00,2.5
10/03/2019 20:00,2019,3,10,20:00,1.5
10/03/2019 21:00,2019,3,10,21:00,1.5
10/03/2019 22:00,2019,3,10,22:00,2.3
10/03/2019 23:00,2019,3,10,23:00,2.2
11/03/2019 0:00,2019,3,11,0:00,2.2
11/03/2019 1:00,2019,3,11,1:00,2.3
11/03/2019 2:00,2019,3,11,2:00,2.1
11/03/2019 3:00,2019,3,11,3:00,2.1
11/03/2019 4:00,2019,3,11,4:00,1.8
11/03/2019 5:00,2019,3,11,5:00,1.6
11/03/2019 6:00,2019,3,11,6:00,1.1
11/03/2019 7:00,2019,3,11,7:00,1
11/03/2019 8:00,2019,3,11,8:00,1
11/03/2019 9:00,2019,3,11,9:00,1
11/03/2019 10:00,2019,3,11,10:00,1
11/03/2019 11:00,2019,3,11,11:00,0.6
11/03/2019 12:00,2019,3,11,12:00,0.6
11/03/2019 13:00,2019,3,11,13:00,0.8
11/03/2019 14:00,2019,3,11,14:00,0.4
11/03/2019 15:00,2019,3,11,15:00,0
11/03/2019 16:00,2019,3,11,16:00,-0.2
11/03/2019 17:00,2019,3,11,17:00,-0.6
11/03/2019 18:00,2019,3,11,18:00,-0.9
11/03/2019 19:00,2019,3,11,19:00,-1.2
11/03/2019 20:00,2019,3,11,20:00,-1.7
11/03/2019 21:00,2019,3,11,21:00,-2
11/03/2019 22:00,2019,3,11,22:00,-1.7
11/03/2019 23:00,2019,3,11,23:00,-1.7
12/03/2019 0:00,2019,3,12,0:00,-1.8
12/03/2019 1:00,2019,3,12,1:00,-2.2
12/03/2019 2:00,2019,3,12,2:00,-2.8
12/03/2019 3:00,2019,3,12,3:00,-3.2
12/03/2019 4:00,2019,3,12,4:00,-3.5
12/03/2019 5:00,2019,3,12,5:00,-3.3
12/03/2019 6:00,2019,3,12,6:00,-3.8
12/03/2019 7:00,2019,3,12,7:00,-3.9
12/03/2019 8:00,2019,3,12,8:00,-3.1
12/03/2019 9:00,2019,3,12,9:00,-1.8
12/03/2019 10:00,2019,3,12,10:00,-1.1
12/03/2019 11:00,2019,3,12,11:00,-0.1
12/03/2019 12:00,2019,3,12,12:00,0.3
12/03/2019 13:00,2019,3,12,13:00,1.4
12/03/2019 14:00,2019,3,12,14:00,2.1
12/03/2019 15:00,2019,3,12,15:00,2.5
12/03/2019 16:00,2019,3,12,16:00,2.7
12/03/2019 17:00,2019,3,12,17:00,2.5
12/03/2019 18:00,2019,3,12,18:00,1.8
12/03/2019 19:00,2019,3,12,19:00,0.8
12/03/2019 20:00,2019,3,12,20:00,0.5
12/03/2019 21:00,2019,3,12,21:00,-1.2
12/03/2019 22:00,2019,3,12,22:00,-0.4
12/03/2019 23:00,2019,3,12,23:00,-1.1
13/03/2019 0:00,2019,3,13,0:00,-2.2
13/03/2019 1:00,2019,3,13,1:00,-2.3
13/03/2019 2:00,2019,3,13,2:00,-2.5
13/03/2019 3:00,2019,3,13,3:00,-3
13/03/2019 4:00,2019,3,13,4:00,-2.7
13/03/2019 5:00,2019,3,13,5:00,-2.2
13/03/2019 6:00,2019,3,13,6:00,-1.7
13/03/2019 7:00,2019,3,13,7:00,-1
13/03/2019 8:00,2019,3,13,8:00,-0.6
13/03/2019 9:00,2019,3,13,9:00,-0.2
13/03/2019 10:00,2019,3,13,10:00,0.8
13/03/2019 11:00,2019,3,13,11:00,1.3
13/03/2019 12:00,2019,3,13,12:00,1.5
13/03/2019 13:00,2019,3,13,13:00,2
13/03/2019 14:00,2019,3,13,14:00,1.6
13/03/2019 15:00,2019,3,13,15:00,1.5
13/03/2019 16:00,2019,3,13,16:00,1.4
13/03/2019 17:00,2019,3,13,17:00,1.2
13/03/2019 18:00,2019,3,13,18:00,1.1
13/03/2019 19:00,2019,3,13,19:00,1
13/03/2019 20:00,2019,3,13,20:00,0.6
13/03/2019 21:00,2019,3,13,21:00,0.5
13/03/2019 22:00,2019,3,13,22:00,0.7
13/03/2019 23:00,2019,3,13,23:00,0.9
14/03/2019 0:00,2019,3,14,0:00,1.1
14/03/2019 1:00,2019,3,14,1:00,1.3
14/03/2019 2:00,2019,3,14,2:00,1.6
14/03/2019 3:00,2019,3,14,3:00,1.6
14/03/2019 4:00,2019,3,14,4:00,1.4
14/03/2019 5:00,2019,3,14,5:00,1.1
14/03/2019 6:00,2019,3,14,6:00,1.9
14/03/2019 7:00,2019,3,14,7:00,2.4
14/03/2019 8:00,2019,3,14,8:00,2.9
14/03/2019 9:00,2019,3,14,9:00,4
14/03/2019 10:00,2019,3,14,10:00,5.5
14/03/2019 11:00,2019,3,14,11:00,5.9
14/03/2019 12:00,2019,3,14,12:00,5.4
14/03/2019 13:00,2019,3,14,13:00,5.1
14/03/2019 14:00,2019,3,14,14:00,5
14/03/2019 15:00,2019,3,14,15:00,5.6
14/03/2019 16:00,2019,3,14,16:00,5.7
14/03/2019 17:00,2019,3,14,17:00,6.4
14/03/2019 18:00,2019,3,14,18:00,5.7
14/03/2019 19:00,2019,3,14,19:00,5.3
14/03/2019 20:00,2019,3,14,20:00,7.4
14/03/2019 21:00,2019,3,14,21:00,7
14/03/2019 22:00,2019,3,14,22:00,7.8
14/03/2019 23:00,2019,3,14,23:00,9.5
15/03/2019 0:00,2019,3,15,0:00,8
15/03/2019 1:00,2019,3,15,1:00,7
15/03/2019 2:00,2019,3,15,2:00,6.8
15/03/2019 3:00,2019,3,15,3:00,8.3
15/03/2019 4:00,2019,3,15,4:00,8
15/03/2019 5:00,2019,3,15,5:00,6.9
15/03/2019 6:00,2019,3,15,6:00,6.4
15/03/2019 7:00,2019,3,15,7:00,5.5
15/03/2019 8:00,2019,3,15,8:00,5.8
15/03/2019 9:00,2019,3,15,9:00,6.4
15/03/2019 10:00,2019,3,15,10:00,6.2
15/03/2019 11:00,2019,3,15,11:00,6.3
15/03/2019 12:00,2019,3,15,12:00,6.3
15/03/2019 13:00,2019,3,15,13:00,6.3
15/03/2019 14:00,2019,3,15,14:00,5.6
15/03/2019 15:00,2019,3,15,15:00,5.5
15/03/2019 16:00,2019,3,15,16:00,5.3
15/03/2019 17:00,2019,3,15,17:00,4.7
15/03/2019 18:00,2019,3,15,18:00,3.8
15/03/2019 19:00,2019,3,15,19:00,3.3
15/03/2019 20:00,2019,3,15,20:00,3
15/03/2019 21:00,2019,3,15,21:00,2.5
15/03/2019 22:00,2019,3,15,22:00,2
15/03/2019 23:00,2019,3,15,23:00,1.5
16/03/2019 0:00,2019,3,16,0:00,0.6
16/03/2019 1:00,2019,3,16,1:00,0
16/03/2019 2:00,2019,3,16,2:00,-0.6
16/03/2019 3:00,2019,3,16,3:00,-1.3
16/03/2019 4:00,2019,3,16,4:00,-1.3
16/03/2019 5:00,2019,3,16,5:00,-1.5
16/03/2019 6:00,2019,3,16,6:00,-1.6
16/03/2019 7:00,2019,3,16,7:00,-1.7
16/03/2019 8:00,2019,3,16,8:00,-1.3
16/03/2019 9:00,2019,3,16,9:00,-0.6
16/03/2019 10:00,2019,3,16,10:00,-0.1
16/03/2019 11:00,2019,3,16,11:00,0
16/03/2019 12:00,2019,3,16,12:00,0
16/03/2019 13:00,2019,3,16,13:00,-1
16/03/2019 14:00,2019,3,16,14:00,0.5
16/03/2019 15:00,2019,3,16,15:00,-0.3
16/03/2019 16:00,2019,3,16,16:00,-0.6
16/03/2019 17:00,2019,3,16,17:00,-1.2
16/03/2019 18:00,2019,3,16,18:00,-1.7
16/03/2019 19:00,2019,3,16,19:00,-2
16/03/2019 20:00,2019,3,16,20:00,-2.4
16/03/2019 21:00,2019,3,16,21:00,-2.7
16/03/2019 22:00,2019,3,16,22:00,-3.1
16/03/2019 23:00,2019,3,16,23:00,-3.3
17/03/2019 0:00,2019,3,17,0:00,-4.3
17/03/2019 1:00,2019,3,17,1:00,-4.7
17/03/2019 2:00,2019,3,17,2:00,-4.9
17/03/2019 3:00,2019,3,17,3:00,-5
17/03/2019 4:00,2019,3,17,4:00,-5.3
17/03/2019 5:00,2019,3,17,5:00,-5.9
17/03/2019 6:00,2019,3,17,6:00,-5.8
17/03/2019 7:00,2019,3,17,7:00,-6
17/03/2019 8:00,2019,3,17,8:00,-5.1
17/03/2019 9:00,2019,3,17,9:00,-4.1
17/03/2019 10:00,2019,3,17,10:00,-3.4
17/03/2019 11:00,2019,3,17,11:00,-1.9
17/03/2019 12:00,2019,3,17,12:00,-0.1
17/03/2019 13:00,2019,3,17,13:00,0.9
17/03/2019 14:00,2019,3,17,14:00,1
17/03/2019 15:00,2019,3,17,15:00,1.1
17/03/2019 16:00,2019,3,17,16:00,0.5
17/03/2019 17:00,2019,3,17,17:00,0.3
17/03/2019 18:00,2019,3,17,18:00,0.4
17/03/2019 19:00,2019,3,17,19:00,-0.2
17/03/2019 20:00,2019,3,17,20:00,-0.7
17/03/2019 21:00,2019,3,17,21:00,-1.5
17/03/2019 22:00,2019,3,17,22:00,-1.9
17/03/2019 23:00,2019,3,17,23:00,-2.1
18/03/2019 0:00,2019,3,18,0:00,-2.6
18/03/2019 1:00,2019,3,18,1:00,-3.5
18/03/2019 2:00,2019,3,18,2:00,-4.3
18/03/2019 3:00,2019,3,18,3:00,-4.5
18/03/2019 4:00,2019,3,18,4:00,-5.9
18/03/2019 5:00,2019,3,18,5:00,-5.8
18/03/2019 6:00,2019,3,18,6:00,-5.9
18/03/2019 7:00,2019,3,18,7:00,-5
18/03/2019 8:00,2019,3,18,8:00,-1.7
18/03/2019 9:00,2019,3,18,9:00,0.3
18/03/2019 10:00,2019,3,18,10:00,0.7
18/03/2019 11:00,2019,3,18,11:00,1.1
18/03/2019 12:00,2019,3,18,12:00,1
18/03/2019 13:00,2019,3,18,13:00,1.6
18/03/2019 14:00,2019,3,18,14:00,1.6
18/03/2019 15:00,2019,3,18,15:00,1.6
18/03/2019 16:00,2019,3,18,16:00,1.6
18/03/2019 17:00,2019,3,18,17:00,1.5
18/03/2019 18:00,2019,3,18,18:00,0.8
18/03/2019 19:00,2019,3,18,19:00,-0.1
18/03/2019 20:00,2019,3,18,20:00,-0.6
18/03/2019 21:00,2019,3,18,21:00,-1.1
18/03/2019 22:00,2019,3,18,22:00,-1.5
18/03/2019 23:00,2019,3,18,23:00,-1.8
19/03/2019 0:00,2019,3,19,0:00,-1.1
19/03/2019 1:00,2019,3,19,1:00,-0.8
19/03/2019 2:00,2019,3,19,2:00,-1.6
19/03/2019 3:00,2019,3,19,3:00,-3.2
19/03/2019 4:00,2019,3,19,4:00,-3.8
19/03/2019 5:00,2019,3,19,5:00,-5.2
19/03/2019 6:00,2019,3,19,6:00,-4.6
19/03/2019 7:00,2019,3,19,7:00,-3.9
19/03/2019 8:00,2019,3,19,8:00,-2.9
19/03/2019 9:00,2019,3,19,9:00,-0.2
19/03/2019 10:00,2019,3,19,10:00,1.6
19/03/2019 11:00,2019,3,19,11:00,3.4
19/03/2019 12:00,2019,3,19,12:00,4.2
19/03/2019 13:00,2019,3,19,13:00,5
19/03/2019 14:00,2019,3,19,14:00,5.1
19/03/2019 15:00,2019,3,19,15:00,3.3
19/03/2019 16:00,2019,3,19,16:00,3
19/03/2019 17:00,2019,3,19,17:00,3.4
19/03/2019 18:00,2019,3,19,18:00,3
19/03/2019 19:00,2019,3,19,19:00,2
19/03/2019 20:00,2019,3,19,20:00,0.7
19/03/2019 21:00,2019,3,19,21:00,-1.6
19/03/2019 22:00,2019,3,19,22:00,-1.6
19/03/2019 23:00,2019,3,19,23:00,-2.8
End,,,,,
