Date/Time,Year,Month,Day,Time,Temp (°C)
10/11/2018 14:00,2018,11,10,14:00,1.6
10/11/2018 15:00,2018,11,10,15:00,1.4
10/11/2018 16:00,2018,11,10,16:00,0.8
10/11/2018 17:00,2018,11,10,17:00,0.5
10/11/2018 18:00,2018,11,10,18:00,0
10/11/2018 19:00,2018,11,10,19:00,-0.5
10/11/2018 20:00,2018,11,10,20:00,-1.1
10/11/2018 21:00,2018,11,10,21:00,-1.2
10/11/2018 22:00,2018,11,10,22:00,-1.7
10/11/2018 23:00,2018,11,10,23:00,-1.5
11/11/2018 0:00,2018,11,11,0:00,-1.8
11/11/2018 1:00,2018,11,11,1:00,-1.1
11/11/2018 2:00,2018,11,11,2:00,-1.1
11/11/2018 3:00,2018,11,11,3:00,-1.7
11/11/2018 4:00,2018,11,11,4:00,-1.8
11/11/2018 5:00,2018,11,11,5:00,-1.9
11/11/2018 6:00,2018,11,11,6:00,-1.9
11/11/2018 7:00,2018,11,11,7:00,-2.2
11/11/2018 8:00,2018,11,11,8:00,-1.8
11/11/2018 9:00,2018,11,11,9:00,0.5
11/11/2018 10:00,2018,11,11,10:00,1.5
11/11/2018 11:00,2018,11,11,11:00,2.2
11/11/2018 12:00,2018,11,11,12:00,2.7
11/11/2018 13:00,2018,11,11,13:00,3.3
11/11/2018 14:00,2018,11,11,14:00,2.5
11/11/2018 15:00,2018,11,11,15:00,2.2
11/11/2018 16:00,2018,11,11,16:00,2.2
11/11/2018 17:00,2018,11,11,17:00,1.8
11/11/2018 18:00,2018,11,11,18:00,1.7
11/11/2018 19:00,2018,11,11,19:00,2.5
11/11/2018 20:00,2018,11,11,20:00,2.1
11/11/2018 21:00,2018,11,11,21:00,1.6
11/11/2018 22:00,2018,11,11,22:00,0.3
11/11/2018 23:00,2018,11,11,23:00,0.9
12/11/2018 0:00,2018,11,12,0:00,1.2
12/11/2018 1:00,2018,11,12,1:00,1.1
12/11/2018 2:00,2018,11,12,2:00,1.1
12/11/2018 3:00,2018,11,12,3:00,1.2
12/11/2018 4:00,2018,11,12,4:00,0.8
12/11/2018 5:00,2018,11,12,5:00,1.2
12/11/2018 6:00,2018,11,12,6:00,1.3
12/11/2018 7:00,2018,11,12,7:00,1.5
12/11/2018 8:00,2018,11,12,8:00,2.2
12/11/2018 9:00,2018,11,12,9:00,3.7
12/11/2018 10:00,2018,11,12,10:00,4.1
12/11/2018 11:00,2018,11,12,11:00,5.7
12/11/2018 12:00,2018,11,12,12:00,5.8
12/11/2018 13:00,2018,11,12,13:00,5.8
12/11/2018 14:00,2018,11,12,14:00,5.5
12/11/2018 15:00,2018,11,12,15:00,5.5
12/11/2018 16:00,2018,11,12,16:00,5.3
12/11/2018 17:00,2018,11,12,17:00,4.9
12/11/2018 18:00,2018,11,12,18:00,4.6
12/11/2018 19:00,2018,11,12,19:00,4.5
12/11/2018 20:00,2018,11,12,20:00,3.8
12/11/2018 21:00,2018,11,12,21:00,3.1
12/11/2018 22:00,2018,11,12,22:00,2.7
12/11/2018 23:00,2018,11,12,23:00,2.8
13/11/2018 0:00,2018,11,13,0:00,1.5
13/11/2018 1:00,2018,11,13,1:00,0.9
13/11/2018 2:00,2018,11,13,2:00,0.3
13/11/2018 3:00,2018,11,13,3:00,0.2
13/11/2018 4:00,2018,11,13,4:00,0.4
13/11/2018 5:00,2018,11,13,5:00,0.6
13/11/2018 6:00,2018,11,13,6:00,0.6
13/11/2018 7:00,2018,11,13,7:00,0.7
13/11/2018 8:00,2018,11,13,8:00,0.7
13/11/2018 9:00,2018,11,13,9:00,0.2
13/11/2018 10:00,2018,11,13,10:00,-0.4
13/11/2018 11:00,2018,11,13,11:00,-0.4
13/11/2018 12:00,2018,11,13,12:00,-0.8
13/11/2018 13:00,2018,11,13,13:00,-0.8
13/11/2018 14:00,2018,11,13,14:00,-0.6
13/11/2018 15:00,2018,11,13,15:00,-0.5
13/11/2018 16:00,2018,11,13,16:00,-1.1
13/11/2018 17:00,2018,11,13,17:00,-1.4
13/11/2018 18:00,2018,11,13,18:00,-1.4
13/11/2018 19:00,2018,11,13,19:00,-1.3
13/11/2018 20:00,2018,11,13,20:00,-1.5
13/11/2018 21:00,2018,11,13,21:00,-2
13/11/2018 22:00,2018,11,13,22:00,-2.8
13/11/2018 23:00,2018,11,13,23:00,-2.8
14/11/2018 0:00,2018,11,14,0:00,-3.7
14/11/2018 1:00,2018,11,14,1:00,-4.5
14/11/2018 2:00,2018,11,14,2:00,-4.7
14/11/2018 3:00,2018,11,14,3:00,-5.5
14/11/2018 4:00,2018,11,14,4:00,-5.7
14/11/2018 5:00,2018,11,14,5:00,-5.8
14/11/2018 6:00,2018,11,14,6:00,-6.6
14/11/2018 7:00,2018,11,14,7:00,-6.8
14/11/2018 8:00,2018,11,14,8:00,-6.7
14/11/2018 9:00,2018,11,14,9:00,-6.4
14/11/2018 10:00,2018,11,14,10:00,-6.2
14/11/2018 11:00,2018,11,14,11:00,-5.6
14/11/2018 12:00,2018,11,14,12:00,-3.9
14/11/2018 13:00,2018,11,14,13:00,-2
14/11/2018 14:00,2018,11,14,14:00,-0.7
14/11/2018 15:00,2018,11,14,15:00,-2.2
14/11/2018 16:00,2018,11,14,16:00,-3.5
14/11/2018 17:00,2018,11,14,17:00,-4.9
14/11/2018 18:00,2018,11,14,18:00,-5.9
14/11/2018 19:00,2018,11,14,19:00,-6.3
14/11/2018 20:00,2018,11,14,20:00,-6.3
14/11/2018 21:00,2018,11,14,21:00,-6.3
14/11/2018 22:00,2018,11,14,22:00,-6.3
14/11/2018 23:00,2018,11,14,23:00,-6.7
15/11/2018 0:00,2018,11,15,0:00,-6.1
15/11/2018 1:00,2018,11,15,1:00,-6
15/11/2018 2:00,2018,11,15,2:00,-6.2
15/11/2018 3:00,2018,11,15,3:00,-5.7
15/11/2018 4:00,2018,11,15,4:00,-5.3
15/11/2018 5:00,2018,11,15,5:00,-4.8
15/11/2018 6:00,2018,11,15,6:00,-4.5
15/11/2018 7:00,2018,11,15,7:00,-4.4
15/11/2018 8:00,2018,11,15,8:00,-4.2
15/11/2018 9:00,2018,11,15,9:00,-3.3
15/11/2018 10:00,2018,11,15,10:00,-2.5
15/11/2018 11:00,2018,11,15,11:00,-0.4
15/11/2018 12:00,2018,11,15,12:00,0
15/11/2018 13:00,2018,11,15,13:00,0.1
15/11/2018 14:00,2018,11,15,14:00,-0.3
15/11/2018 15:00,2018,11,15,15:00,-0.3
15/11/2018 16:00,2018,11,15,16:00,-0.4
15/11/2018 17:00,2018,11,15,17:00,-1.3
15/11/2018 18:00,2018,11,15,18:00,-1.2
15/11/2018 19:00,2018,11,15,19:00,-0.8
15/11/2018 20:00,2018,11,15,20:00,-0.5
15/11/2018 21:00,2018,11,15,21:00,0.1
15/11/2018 22:00,2018,11,15,22:00,0.1
15/11/2018 23:00,2018,11,15,23:00,0.1
16/11/2018 0:00,2018,11,16,0:00,0.2
16/11/2018 1:00,2018,11,16,1:00,0.2
16/11/2018 2:00,2018,11,16,2:00,0.1
16/11/2018 3:00,2018,11,16,3:00,0.1
16/11/2018 4:00,2018,11,16,4:00,0
16/11/2018 5:00,2018,11,16,5:00,0
16/11/2018 6:00,2018,11,16,6:00,0.1
16/11/2018 7:00,2018,11,16,7:00,0.2
16/11/2018 8:00,2018,11,16,8:00,0.2
16/11/2018 9:00,2018,11,16,9:00,0.3
16/11/2018 10:00,2018,11,16,10:00,0.4
16/11/2018 11:00,2018,11,16,11:00,1.1
16/11/2018 12:00,2018,11,16,12:00,1.1
16/11/2018 13:00,2018,11,16,13:00,1.2
16/11/2018 14:00,2018,11,16,14:00,1.9
16/11/2018 15:00,2018,11,16,15:00,2
16/11/2018 16:00,2018,11,16,16:00,1.3
16/11/2018 17:00,2018,11,16,17:00,1.1
16/11/2018 18:00,2018,11,16,18:00,1.1
16/11/2018 19:00,2018,11,16,19:00,1
16/11/2018 20:00,2018,11,16,20:00,1
16/11/2018 21:00,2018,11,16,21:00,1.2
16/11/2018 22:00,2018,11,16,22:00,1.4
16/11/2018 23:00,2018,11,16,23:00,1.7
17/11/2018 0:00,2018,11,17,0:00,2
17/11/2018 1:00,2018,11,17,1:00,2.2
17/11/2018 2:00,2018,11,17,2:00,2.4
17/11/2018 3:00,2018,11,17,3:00,2.3
17/11/2018 4:00,2018,11,17,4:00,1.8
17/11/2018 5:00,2018,11,17,5:00,1.2
17/11/2018 6:00,2018,11,17,6:00,1.4
17/11/2018 7:00,2018,11,17,7:00,1.3
17/11/2018 8:00,2018,11,17,8:00,1.3
17/11/2018 9:00,2018,11,17,9:00,1.4
17/11/2018 10:00,2018,11,17,10:00,1.2
17/11/2018 11:00,2018,11,17,11:00,1.9
17/11/2018 12:00,2018,11,17,12:00,1.9
17/11/2018 13:00,2018,11,17,13:00,0.8
17/11/2018 14:00,2018,11,17,14:00,0.7
17/11/2018 15:00,2018,11,17,15:00,0.6
17/11/2018 16:00,2018,11,17,16:00,-0.1
17/11/2018 17:00,2018,11,17,17:00,-1
17/11/2018 18:00,2018,11,17,18:00,-1.2
17/11/2018 19:00,2018,11,17,19:00,-1.5
17/11/2018 20:00,2018,11,17,20:00,-2.2
17/11/2018 21:00,2018,11,17,21:00,-2.3
17/11/2018 22:00,2018,11,17,22:00,-2.1
17/11/2018 23:00,2018,11,17,23:00,-2.8
18/11/2018 0:00,2018,11,18,0:00,-2.9
18/11/2018 1:00,2018,11,18,1:00,-3.1
18/11/2018 2:00,2018,11,18,2:00,-4.2
18/11/2018 3:00,2018,11,18,3:00,-5.4
18/11/2018 4:00,2018,11,18,4:00,-6
18/11/2018 5:00,2018,11,18,5:00,-4.8
18/11/2018 6:00,2018,11,18,6:00,-5.1
18/11/2018 7:00,2018,11,18,7:00,-4.8
18/11/2018 8:00,2018,11,18,8:00,-4.5
18/11/2018 9:00,2018,11,18,9:00,-3.1
18/11/2018 10:00,2018,11,18,10:00,-1.6
18/11/2018 11:00,2018,11,18,11:00,-0.9
18/11/2018 12:00,2018,11,18,12:00,-0.1
18/11/2018 13:00,2018,11,18,13:00,0.5
18/11/2018 14:00,2018,11,18,14:00,0.6
18/11/2018 15:00,2018,11,18,15:00,0.6
18/11/2018 16:00,2018,11,18,16:00,0.6
18/11/2018 17:00,2018,11,18,17:00,0.8
18/11/2018 18:00,2018,11,18,18:00,1
18/11/2018 19:00,2018,11,18,19:00,1.1
18/11/2018 20:00,2018,11,18,20:00,1.3
18/11/2018 21:00,2018,11,18,21:00,1.1
18/11/2018 22:00,2018,11,18,22:00,1
18/11/2018 23:00,2018,11,18,23:00,0.5
19/11/2018 0:00,2018,11,19,0:00,-0.8
19/11/2018 1:00,2018,11,19,1:00,-1.6
19/11/2018 2:00,2018,11,19,2:00,-2.9
19/11/2018 3:00,2018,11,19,3:00,-2.6
19/11/2018 4:00,2018,11,19,4:00,-2.1
19/11/2018 5:00,2018,11,19,5:00,-2.5
19/11/2018 6:00,2018,11,19,6:00,-2.2
19/11/2018 7:00,2018,11,19,7:00,-2.3
19/11/2018 8:00,2018,11,19,8:00,-1.9
19/11/2018 9:00,2018,11,19,9:00,-0.5
19/11/2018 10:00,2018,11,19,10:00,1.3
19/11/2018 11:00,2018,11,19,11:00,2.5
19/11/2018 12:00,2018,11,19,12:00,2.7
19/11/2018 13:00,2018,11,19,13:00,3.1
19/11/2018 14:00,2018,11,19,14:00,3.3
19/11/2018 15:00,2018,11,19,15:00,3.5
19/11/2018 16:00,2018,11,19,16:00,3
19/11/2018 17:00,2018,11,19,17:00,2.4
19/11/2018 18:00,2018,11,19,18:00,2.3
19/11/2018 19:00,2018,11,19,19:00,2.1
19/11/2018 20:00,2018,11,19,20:00,1.7
19/11/2018 21:00,2018,11,19,21:00,0.4
19/11/2018 22:00,2018,11,19,22:00,0.3
19/11/2018 23:00,2018,11,19,23:00,0.2
20/11/2018 0:00,2018,11,20,0:00,-0.5
20/11/2018 1:00,2018,11,20,1:00,0.3
20/11/2018 2:00,2018,11,20,2:00,0
20/11/2018 3:00,2018,11,20,3:00,0.5
20/11/2018 4:00,2018,11,20,4:00,0.5
20/11/2018 5:00,2018,11,20,5:00,0
20/11/2018 6:00,2018,11,20,6:00,-0.7
20/11/2018 7:00,2018,11,20,7:00,-1.2
20/11/2018 8:00,2018,11,20,8:00,-1.7
20/11/2018 9:00,2018,11,20,9:00,-2.2
20/11/2018 10:00,2018,11,20,10:00,-2.2
20/11/2018 11:00,2018,11,20,11:00,-1.3
20/11/2018 12:00,2018,11,20,12:00,-1.5
20/11/2018 13:00,2018,11,20,13:00,-1.1
20/11/2018 14:00,2018,11,20,14:00,-1.9
20/11/2018 15:00,2018,11,20,15:00,-3
20/11/2018 16:00,2018,11,20,16:00,-3.1
20/11/2018 17:00,2018,11,20,17:00,-3.8
20/11/2018 18:00,2018,11,20,18:00,-3.9
20/11/2018 19:00,2018,11,20,19:00,-3.5
20/11/2018 20:00,2018,11,20,20:00,-3.7
20/11/2018 21:00,2018,11,20,21:00,-3.6
20/11/2018 22:00,2018,11,20,22:00,-3.4
20/11/2018 23:00,2018,11,20,23:00,-3.1
21/11/2018 0:00,2018,11,21,0:00,-3.3
21/11/2018 1:00,2018,11,21,1:00,-2.6
21/11/2018 2:00,2018,11,21,2:00,-1.6
21/11/2018 3:00,2018,11,21,3:00,-0.8
21/11/2018 4:00,2018,11,21,4:00,-0.6
21/11/2018 5:00,2018,11,21,5:00,0
21/11/2018 6:00,2018,11,21,6:00,0.9
21/11/2018 7:00,2018,11,21,7:00,-0.5
21/11/2018 8:00,2018,11,21,8:00,-0.8
21/11/2018 9:00,2018,11,21,9:00,-1.8
21/11/2018 10:00,2018,11,21,10:00,-2.4
21/11/2018 11:00,2018,11,21,11:00,-3.5
21/11/2018 12:00,2018,11,21,12:00,-5.1
21/11/2018 13:00,2018,11,21,13:00,-6
21/11/2018 14:00,2018,11,21,14:00,-6.9
21/11/2018 15:00,2018,11,21,15:00,-6
21/11/2018 16:00,2018,11,21,16:00,-7.8
21/11/2018 17:00,2018,11,21,17:00,-9.7
21/11/2018 18:00,2018,11,21,18:00,-9.8
21/11/2018 19:00,2018,11,21,19:00,-10
21/11/2018 20:00,2018,11,21,20:00,-10.8
21/11/2018 21:00,2018,11,21,21:00,-12.1
21/11/2018 22:00,2018,11,21,22:00,-12.8
21/11/2018 23:00,2018,11,21,23:00,-13.7
22/11/2018 0:00,2018,11,22,0:00,-14.5
22/11/2018 1:00,2018,11,22,1:00,-15.1
22/11/2018 2:00,2018,11,22,2:00,-15.1
22/11/2018 3:00,2018,11,22,3:00,-14.5
22/11/2018 4:00,2018,11,22,4:00,-14.8
22/11/2018 5:00,2018,11,22,5:00,-14.6
22/11/2018 6:00,2018,11,22,6:00,-13.7
22/11/2018 7:00,2018,11,22,7:00,-13.1
22/11/2018 8:00,2018,11,22,8:00,-12.3
22/11/2018 9:00,2018,11,22,9:00,-11.4
22/11/2018 10:00,2018,11,22,10:00,-11.2
22/11/2018 11:00,2018,11,22,11:00,-10.3
22/11/2018 12:00,2018,11,22,12:00,-9
22/11/2018 13:00,2018,11,22,13:00,-8
22/11/2018 14:00,2018,11,22,14:00,-7.6
22/11/2018 15:00,2018,11,22,15:00,-7.2
22/11/2018 16:00,2018,11,22,16:00,-7.6
22/11/2018 17:00,2018,11,22,17:00,-9.1
22/11/2018 18:00,2018,11,22,18:00,-9.6
22/11/2018 19:00,2018,11,22,19:00,-9.9
22/11/2018 20:00,2018,11,22,20:00,-10.6
22/11/2018 21:00,2018,11,22,21:00,-11.6
22/11/2018 22:00,2018,11,22,22:00,-13.7
22/11/2018 23:00,2018,11,22,23:00,-13.5
23/11/2018 0:00,2018,11,23,0:00,-13.3
23/11/2018 1:00,2018,11,23,1:00,-11.8
23/11/2018 2:00,2018,11,23,2:00,-6.6
23/11/2018 3:00,2018,11,23,3:00,-6.4
